469;0.184687
470;0.170807
471;0.17901
472;0.197995
473;0.210208
474;0.202292
475;0.20875
476;0.212916
477;0.200364
478;0.201432
479;0.189479
480;0.1975
481;0.19237
482;0.199401
483;0.19513
484;0.181536
485;0.185443
486;0.181562
487;0.176328
488;0.193021
489;0.1975
490;0.180885
491;0.183151
492;0.193281
493;0.175729
494;0.172422
495;0.199401
496;0.18362
497;0.167317
498;0.177214
499;0.191354
500;0.183047
501;0.17612
502;0.186172
503;0.196693
504;0.190104
505;0.199844
506;0.202031
507;0.183021
508;0.199219
509;0.197995
510;0.204297
511;0.248073
512;0.195364
513;0.185833
514;0.194922
515;0.199713
516;0.167943
517;0.184714
518;0.184323
519;0.174453
520;0.203437
521;0.195573
522;0.198932
523;0.183385
524;0.207344
525;0.205677
526;0.213932
527;0.205833
528;0.210703
529;0.201354
530;0.196927
531;0.201745
532;0.202578
533;0.204401
534;0.205182
535;0.201797
536;0.231927
537;0.228515
538;0.227474
539;3.02284
540;0.210183
541;0.226068
542;0.236511
543;0.224401
544;0.21724
545;0.198672
546;0.205469
547;0.214844
548;0.210261
549;0.221537
550;0.208646
551;0.204583
552;0.211302
553;0.211641
554;0.222057
555;0.214532
556;0.200652
557;0.214115
558;0.208048
559;0.217788
560;0.22146
561;0.215288
562;0.20836
563;0.219871
564;0.202813
565;0.21474
566;0.201433
567;0.208985
568;0.211876
569;0.2031
570;0.210131
571;0.206094
572;0.203751
573;0.196745
574;0.2056
575;0.20784
576;0.222917
577;0.207709
578;0.206615
579;0.212345
580;0.224063
581;0.223308
582;0.201901
583;0.227319
584;0.227162
585;0.225938
586;0.209063
587;0.203777
588;0.220443
589;0.222891
590;0.206407
591;0.216381
592;0.201876
593;0.207969
594;0.219974
595;0.215521
596;0.219661
597;0.211589
598;0.219245
599;0.231277
600;0.219662
601;0.204766
602;0.204923
603;0.211407
604;0.210313
605;0.206771
606;0.216432
607;0.20125
608;0.195703
609;0.21422
610;0.210808
611;0.214766
612;0.21297
613;0.221407
614;0.242761
615;0.213411
616;0.216303
617;0.213177
618;0.214349
619;0.218881
620;0.211746
621;0.234298
622;0.225808
623;0.221588
624;0.226302
625;0.206824
626;0.224924
627;0.216225
628;0.204532
629;0.203985
630;0.225887
631;0.207944
632;0.197969
633;0.204974
634;0.212162
635;0.209324
636;0.203021
637;0.210887
638;0.210052
639;0.219531
640;0.22237
641;0.211849
642;0.207943
643;0.209323
644;0.206146
645;0.202527
646;0.229636
647;0.22711
648;0.211953
649;0.21073
650;0.21047
651;0.202787
652;0.229038
653;0.234194
654;0.214245
655;0.21185
656;0.219479
657;0.202553
658;0.211095
659;0.204402
660;0.214167
661;0.206876
662;0.207005
663;0.209453
664;0.207136
665;0.210027
666;0.21375
667;0.196329
668;0.196927
669;0.187891
670;0.19448
671;0.209818
672;0.206459
673;0.209089
674;0.214323
675;0.213152
676;0.2256
677;0.225261
678;0.328021
679;0.30659
680;0.602476
681;0.898283
682;1.21987
683;1.52524
684;1.89914
685;2.40258
686;2.92229
687;3.42089
688;3.89294
689;4.36901
690;4.83492
691;5.30359
692;5.78568
693;6.21766
694;6.66109
695;7.08732
696;7.50518
697;7.90648
698;8.28674
699;8.68224
700;9.06588
701;9.4314
702;9.80828
703;10.1797
704;10.5292
705;10.8803
706;11.2089
707;11.5247
708;11.8509
709;12.1798
710;12.5013
711;12.8273
712;13.1519
713;13.4696
714;13.7685
715;14.0568
716;14.3682
717;14.688
718;14.9912
719;15.3123
720;15.6606
721;16.0035
722;16.348
723;16.6606
724;16.9667
725;17.2874
726;17.5934
727;17.924
728;18.2526
729;18.5969
730;18.9231
731;19.2685
732;19.6015
733;19.9384
734;20.279
735;20.6259
736;20.9706
737;21.314
738;21.6497
739;21.9935
740;22.2103
741;22.4286
742;22.6349
743;22.8472
744;23.0587
745;23.2658
746;23.4925
747;23.7286
748;23.9413
749;24.156
750;24.3802
751;24.6202
752;24.8631
753;25.0926
754;25.3127
755;25.5492
756;25.7913
757;26.0167
758;26.2797
759;26.5076
760;26.7494
761;26.9981
762;27.3553
763;27.6917
764;28.0228
765;28.379
766;28.6744
767;28.9843
768;29.2406
769;29.5298
770;29.8059
771;30.0719
772;30.3184
773;30.543
774;30.8018
775;31.0369
776;31.2789
777;31.5134
778;31.758
779;32.0071
780;32.2494
781;32.4621
782;32.6747
783;0
784;0.204559
785;0.199456
786;0.193257
787;0.199925
788;0.200081
789;0.246252
790;0.338624
791;0.306669
792;0.643443
793;0.940372
794;1.19014
795;1.41431
796;1.64069
797;1.85824
798;2.06616
799;2.28004
800;2.49692
801;2.71348
802;2.93533
803;3.14452
804;3.33947
805;3.53728
806;3.7357
807;3.93327
808;4.12851
809;4.32059
810;4.51179
811;4.71369
812;4.91645
813;5.12283
814;5.32067
815;5.52033
816;5.71505
817;5.90833
818;6.1077
819;6.3013
820;6.50294
821;6.70086
822;0
823;0.192708
824;0.202891
825;0.182058
826;0.198255
827;0.208412
828;0.198906
829;0.201823
830;0.188281
831;0.21013
832;0.204713
833;0.215182
834;0.202448
835;0.191093
836;0.192708
837;0.204531
838;0.205521
839;0.211172
840;0.205286
841;0.181458
842;0.20013
843;0.198151
844;0.19487
845;0.201927
846;0.201328
847;0.193541
848;0.191953
849;0.199661
850;0.210234
851;0.201093
852;0.201041
853;0.203385
854;0.217708
855;0.218489
856;0.197838
857;0.205234
858;0.199557
859;0.196614
860;0.21151
861;0.224792
862;0.207109
863;0.221068
864;0.216406
865;0.200886
866;0.20625
867;0.220573
868;0.200027
869;0.207423
870;0.212188
871;0.211511
872;0.198464
873;0.190964
874;0.208334
875;0.203933
876;0.20737
877;0.221693
